producto_id,producto,codigo_interno,codigo_barras,precio_venta_actual,costo_compra_actual,flete_actual,ganancia_actual,inventario_id,almacen_id,almacen,stock_almacen,reservado,variante_id,talla,color,color_hex,stock_variante
313,CINTURON,CBS-22,CBS-22,210,,,,311,,,0,0,825,UNICA,CAMEL,#ad3e00,1
313,CINTURON,CBS-22,CBS-22,210,,,,311,,,0,0,826,"ÚNICA",CAFE,#3c071b,1
313,CINTURON,CBS-22,CBS-22,210,,,,454,13,GAIA,3,0,824,UNICA,VERDE,#b1dd8b,1
313,CINTURON,CBS-22,CBS-22,210,,,,454,13,GAIA,3,0,825,UNICA,CAMEL,#ad3e00,1
313,CINTURON,CBS-22,CBS-22,210,,,,454,13,GAIA,3,0,826,"ÚNICA",CAFE,#3c071b,1
314,"VESTIDOS ROSADO",VRSD1,VRSD1,422,,,,312,,,0,0,823,"",Rosado,#ee719e,1
314,"VESTIDOS ROSADO",VRSD1,VRSD1,422,,,,453,13,GAIA,1,0,823,"",Rosado,#ee719e,1
315,"BODYS MANGALARGAS ENCAJE",MGE1,MGE1,296,,,,313,,,0,0,821,"ÚNICA",Camel,#785800,2
315,"BODYS MANGALARGAS ENCAJE",MGE1,MGE1,296,,,,313,,,0,0,822,"ÚNICA",Guindo,#3c071b,1
315,"BODYS MANGALARGAS ENCAJE",MGE1,MGE1,296,,,,452,13,GAIA,3,0,821,"ÚNICA",Camel,#785800,2
315,"BODYS MANGALARGAS ENCAJE",MGE1,MGE1,296,,,,452,13,GAIA,3,0,822,"ÚNICA",Guindo,#3c071b,1
316,CITNURON,CBS-24,CBS-24,280,,,,314,,,0,0,820,UNICA,NEGRA,"",1
316,CITNURON,CBS-24,CBS-24,280,,,,451,13,GAIA,1,0,820,UNICA,NEGRA,"",1
317,"VESTIDO HINDU",GINBM1-004H,GINBM1-004H,456,,,,315,,,0,0,602,"Única","Estampado rosa",#ffb5af,1
317,"VESTIDO HINDU",GINBM1-004H,GINBM1-004H,456,,,,315,,,0,0,603,"Única","Estampado verde",#cde8b5,1
317,"VESTIDO HINDU",GINBM1-004H,GINBM1-004H,456,,,,315,,,0,0,604,"Única","Estampado amarillo",#fecb3e,1
317,"VESTIDO HINDU",GINBM1-004H,GINBM1-004H,456,,,,359,8,"MAYA SWIM",3,0,602,"Única","Estampado rosa",#ffb5af,1
317,"VESTIDO HINDU",GINBM1-004H,GINBM1-004H,456,,,,359,8,"MAYA SWIM",3,0,603,"Única","Estampado verde",#cde8b5,1
317,"VESTIDO HINDU",GINBM1-004H,GINBM1-004H,456,,,,359,8,"MAYA SWIM",3,0,604,"Única","Estampado amarillo",#fecb3e,1
318,"VESTIDO HINDU",GINBM1-0004H,GINBM1-0004H,456,,,,316,,,0,0,598,"Única","Estampado azul",#3a87fe,1
318,"VESTIDO HINDU",GINBM1-0004H,GINBM1-0004H,456,,,,358,8,"MAYA SWIM",1,0,598,"Única","Estampado azul",#3a87fe,1
319,BLUSA,GINBA1-34,GINBA1-34,243,,,,317,,,0,0,816,UNICA,CAFE,#3c071b,3
319,BLUSA,GINBA1-34,GINBA1-34,243,,,,317,,,0,0,817,UNICA,GUINDA,#551029,1
319,BLUSA,GINBA1-34,GINBA1-34,243,,,,317,,,0,0,818,UNICA,BEIGE,#fff2d5,2
319,BLUSA,GINBA1-34,GINBA1-34,243,,,,317,,,0,0,819,UNICA,NEGRA,"",2
319,BLUSA,GINBA1-34,GINBA1-34,243,,,,450,12,"OULET GAIA",8,0,816,UNICA,CAFE,#3c071b,3
319,BLUSA,GINBA1-34,GINBA1-34,243,,,,450,12,"OULET GAIA",8,0,817,UNICA,GUINDA,#551029,1
319,BLUSA,GINBA1-34,GINBA1-34,243,,,,450,12,"OULET GAIA",8,0,818,UNICA,BEIGE,#fff2d5,2
319,BLUSA,GINBA1-34,GINBA1-34,243,,,,450,12,"OULET GAIA",8,0,819,UNICA,NEGRA,"",2
320,"SOMBRERO PLAYERO",MIS-001,MIS-001,250,,,,318,,,0,0,,,,,
320,"SOMBRERO PLAYERO",MIS-001,MIS-001,250,,,,357,8,"MAYA SWIM",1,0,,,,,
321,"CARTERA PLAYERA",MIC-001,MIC-001,287,,,,319,,,0,0,,,,,
321,"CARTERA PLAYERA",MIC-001,MIC-001,287,,,,356,8,"MAYA SWIM",1,0,,,,,
322,"FALDA PLAYERA",MIF-01,MIF-01,250,,,,320,,,0,0,596,"Única",Blanco,#ffffff,1
322,"FALDA PLAYERA",MIF-01,MIF-01,250,,,,320,,,0,0,597,"","","",0
322,"FALDA PLAYERA",MIF-01,MIF-01,250,,,,355,8,"MAYA SWIM",1,0,596,"Única",Blanco,#ffffff,1
322,"FALDA PLAYERA",MIF-01,MIF-01,250,,,,355,8,"MAYA SWIM",1,0,597,"","","",0
323,"VESTIDO HINDU",GINBM1-02,GINBM1-02,356,,,,321,,,0,0,594,"Única","Estampado mostaza",#a67b01,2
323,"VESTIDO HINDU",GINBM1-02,GINBM1-02,356,,,,321,,,0,0,595,"Única","Estampado verde",#96d35f,1
323,"VESTIDO HINDU",GINBM1-02,GINBM1-02,356,,,,354,8,"MAYA SWIM",3,0,594,"Única","Estampado mostaza",#a67b01,2
323,"VESTIDO HINDU",GINBM1-02,GINBM1-02,356,,,,354,8,"MAYA SWIM",3,0,595,"Única","Estampado verde",#96d35f,1
324,"VESTIDO HINDU",GINBM1-003,GINBM1-003,564,,,,322,,,0,0,593,"Única","Estampado melón",#ffa57d,1
324,"VESTIDO HINDU",GINBM1-003,GINBM1-003,564,,,,353,8,"MAYA SWIM",1,0,593,"Única","Estampado melón",#ffa57d,1
325,"VESTIDO HINDU",GINBM1-00004,GINBM1-00004,356,,,,323,,,0,0,592,"Única","Estampado verde",#76bb40,1
325,"VESTIDO HINDU",GINBM1-00004,GINBM1-00004,356,,,,352,8,"MAYA SWIM",1,0,592,"Única","Estampado verde",#76bb40,1
326,"VESTIDO HINDU",GINBM1-0002,GINBM1-0002,356,,,,324,,,0,0,549,"Única","Estampado verde",#76bb40,1
326,"VESTIDO HINDU",GINBM1-0002,GINBM1-0002,356,,,,347,8,"MAYA SWIM",1,0,549,"Única","Estampado verde",#76bb40,1
327,MANILLA,MD1,MD1,130,,,,325,,,0,0,815,"Único",Dorado,#d19d01,3
327,MANILLA,MD1,MD1,130,,,,449,13,GAIA,3,0,815,"Único",Dorado,#d19d01,3
328,"BLUSA ASIMETRICA",GINBL1,GINBL1,296,,,,326,,,0,0,814,"Única",Negro,"",1
328,"BLUSA ASIMETRICA",GINBL1,GINBL1,296,,,,448,13,GAIA,1,0,814,"Única",Negro,"",1
329,"MANILLA DIBUJOS",MA2,MA2,70,,,,327,,,0,0,765,"Única",Rosado,#f4a4c0,2
329,"MANILLA DIBUJOS",MA2,MA2,70,,,,420,13,GAIA,2,0,765,"Única",Rosado,#f4a4c0,2
330,"VESTIDO RODADO",GINBM,GINBM,422,,,,328,,,0,0,764,"Única",Rosa,#f4a4c0,1
330,"VESTIDO RODADO",GINBM,GINBM,422,,,,419,13,GAIA,1,0,764,"Única",Rosa,#f4a4c0,1
331,"BLUSA ASIMÉTRICA",GINBA1-40,GINBA1-40,315,,,,329,,,0,0,678,UNICA,CELESTE,#74a7ff,2
331,"BLUSA ASIMÉTRICA",GINBA1-40,GINBA1-40,315,,,,329,,,0,0,679,UNICA,ROSADA,#f4a4c0,1
331,"BLUSA ASIMÉTRICA",GINBA1-40,GINBA1-40,315,,,,386,12,"OULET GAIA",3,0,678,UNICA,CELESTE,#74a7ff,2
331,"BLUSA ASIMÉTRICA",GINBA1-40,GINBA1-40,315,,,,386,12,"OULET GAIA",3,0,679,UNICA,ROSADA,#f4a4c0,1
332,"BLUSA CON MANGA ASIMETRICA",GINBA1-41,GINBA1-41,332,,,,330,,,0,0,672,UNICA,CAMEL,#7b2900,1
332,"BLUSA CON MANGA ASIMETRICA",GINBA1-41,GINBA1-41,332,,,,330,,,0,0,673,UNICA,NEGRA,"",1
332,"BLUSA CON MANGA ASIMETRICA",GINBA1-41,GINBA1-41,332,,,,330,,,0,0,674,UNICA,GUINDA,#551029,1
332,"BLUSA CON MANGA ASIMETRICA",GINBA1-41,GINBA1-41,332,,,,330,,,0,0,675,UNICA,AZUL,#11053b,1
332,"BLUSA CON MANGA ASIMETRICA",GINBA1-41,GINBA1-41,332,,,,385,12,"OULET GAIA",4,0,672,UNICA,CAMEL,#7b2900,1
332,"BLUSA CON MANGA ASIMETRICA",GINBA1-41,GINBA1-41,332,,,,385,12,"OULET GAIA",4,0,673,UNICA,NEGRA,"",1
332,"BLUSA CON MANGA ASIMETRICA",GINBA1-41,GINBA1-41,332,,,,385,12,"OULET GAIA",4,0,674,UNICA,GUINDA,#551029,1
332,"BLUSA CON MANGA ASIMETRICA",GINBA1-41,GINBA1-41,332,,,,385,12,"OULET GAIA",4,0,675,UNICA,AZUL,#11053b,1
333,"BLUSA CORTA",GINBA1-32,GINBA1-32,243,,,,331,,,0,0,668,UNICA,NEGRA,"",1
333,"BLUSA CORTA",GINBA1-32,GINBA1-32,243,,,,331,,,0,0,669,UNICA,GUINDA,#791a3d,1
333,"BLUSA CORTA",GINBA1-32,GINBA1-32,243,,,,331,,,0,0,670,UNICA,"CAFÉ",#3c071b,2
333,"BLUSA CORTA",GINBA1-32,GINBA1-32,243,,,,331,,,0,0,671,UNICA,BLANCA,#ffffff,1
333,"BLUSA CORTA",GINBA1-32,GINBA1-32,243,,,,384,12,"OULET GAIA",5,0,668,UNICA,NEGRA,"",1
333,"BLUSA CORTA",GINBA1-32,GINBA1-32,243,,,,384,12,"OULET GAIA",5,0,669,UNICA,GUINDA,#791a3d,1
333,"BLUSA CORTA",GINBA1-32,GINBA1-32,243,,,,384,12,"OULET GAIA",5,0,670,UNICA,"CAFÉ",#3c071b,2
333,"BLUSA CORTA",GINBA1-32,GINBA1-32,243,,,,384,12,"OULET GAIA",5,0,671,UNICA,BLANCA,#ffffff,1
334,"VESTIDO CORTO MANGALARGA",GINBA1-66,GINBA1-66,528,,,,332,,,0,0,665,UNICA,"CAFÉ",#3c071b,1
334,"VESTIDO CORTO MANGALARGA",GINBA1-66,GINBA1-66,528,,,,332,,,0,0,666,UNICA,NARANJA,#ad3e00,1
334,"VESTIDO CORTO MANGALARGA",GINBA1-66,GINBA1-66,528,,,,332,,,0,0,667,UNICA,GUINDA,#99244f,1
334,"VESTIDO CORTO MANGALARGA",GINBA1-66,GINBA1-66,528,,,,383,12,"OULET GAIA",3,0,665,UNICA,"CAFÉ",#3c071b,1
334,"VESTIDO CORTO MANGALARGA",GINBA1-66,GINBA1-66,528,,,,383,12,"OULET GAIA",3,0,666,UNICA,NARANJA,#ad3e00,1
334,"VESTIDO CORTO MANGALARGA",GINBA1-66,GINBA1-66,528,,,,383,12,"OULET GAIA",3,0,667,UNICA,GUINDA,#99244f,1
335,"VESTIDO CORTO MANGALARGA",GINBA1-12,GINBA1-12,472,,,,333,,,0,0,662,UNICA,"CAFÉ",#3c071b,1
335,"VESTIDO CORTO MANGALARGA",GINBA1-12,GINBA1-12,472,,,,333,,,0,0,663,UNICA,NARANJA,#ff8648,1
335,"VESTIDO CORTO MANGALARGA",GINBA1-12,GINBA1-12,472,,,,333,,,0,0,664,UNICA,VERDE,#263e0f,1
335,"VESTIDO CORTO MANGALARGA",GINBA1-12,GINBA1-12,472,,,,382,12,"OULET GAIA",3,0,662,UNICA,"CAFÉ",#3c071b,1
335,"VESTIDO CORTO MANGALARGA",GINBA1-12,GINBA1-12,472,,,,382,12,"OULET GAIA",3,0,663,UNICA,NARANJA,#ff8648,1
335,"VESTIDO CORTO MANGALARGA",GINBA1-12,GINBA1-12,472,,,,382,12,"OULET GAIA",3,0,664,UNICA,VERDE,#263e0f,1
336,"VESTIDO CORTO",GINBA1-063,GINBA1-063,472,,,,334,,,0,0,660,UNICA,GUINDA,#551029,1
336,"VESTIDO CORTO",GINBA1-063,GINBA1-063,472,,,,334,,,0,0,661,"ÚNICA",CAMEL,#7b2900,1
336,"VESTIDO CORTO",GINBA1-063,GINBA1-063,472,,,,381,12,"OULET GAIA",2,0,660,UNICA,GUINDA,#551029,1
336,"VESTIDO CORTO",GINBA1-063,GINBA1-063,472,,,,381,12,"OULET GAIA",2,0,661,"ÚNICA",CAMEL,#7b2900,1
337,"VESTIDO CORTO",GINBA1-13,GINBA1-13,472,,,,335,,,0,0,658,UNICA,GUINDA,#791a3d,1
337,"VESTIDO CORTO",GINBA1-13,GINBA1-13,472,,,,335,,,0,0,659,UNICA,"CAFÉ",#3c071b,1
337,"VESTIDO CORTO",GINBA1-13,GINBA1-13,472,,,,380,12,"OULET GAIA",2,0,658,UNICA,GUINDA,#791a3d,1
337,"VESTIDO CORTO",GINBA1-13,GINBA1-13,472,,,,380,12,"OULET GAIA",2,0,659,UNICA,"CAFÉ",#3c071b,1
338,"BLUSA ASIMÉTRICA",GINBA1-33,GINBA1-33,243,,,,336,,,0,0,652,UNICA,BLANCA,#ffffff,1
338,"BLUSA ASIMÉTRICA",GINBA1-33,GINBA1-33,243,,,,336,,,0,0,653,UNICA,NEGRA,"",1
338,"BLUSA ASIMÉTRICA",GINBA1-33,GINBA1-33,243,,,,336,,,0,0,654,UNICA,"CAFÉ",#3c071b,1
338,"BLUSA ASIMÉTRICA",GINBA1-33,GINBA1-33,243,,,,336,,,0,0,655,UNICA,BEIGE,#ffecd4,1
338,"BLUSA ASIMÉTRICA",GINBA1-33,GINBA1-33,243,,,,379,12,"OULET GAIA",4,0,652,UNICA,BLANCA,#ffffff,1
338,"BLUSA ASIMÉTRICA",GINBA1-33,GINBA1-33,243,,,,379,12,"OULET GAIA",4,0,653,UNICA,NEGRA,"",1
338,"BLUSA ASIMÉTRICA",GINBA1-33,GINBA1-33,243,,,,379,12,"OULET GAIA",4,0,654,UNICA,"CAFÉ",#3c071b,1
338,"BLUSA ASIMÉTRICA",GINBA1-33,GINBA1-33,243,,,,379,12,"OULET GAIA",4,0,655,UNICA,BEIGE,#ffecd4,1
339,"VESTIDO CORTO",GINBA1-014,GINBA1-014,462,,,,337,,,0,0,651,UNICA,GUINDA,#791a3d,1
339,"VESTIDO CORTO",GINBA1-014,GINBA1-014,462,,,,378,12,"OULET GAIA",1,0,651,UNICA,GUINDA,#791a3d,1
340,"CHAMARRA DE  CUERO",GINBA01-113,GINBA01-113,599,,,,338,,,0,0,648,P,NEGRA,"",1
340,"CHAMARRA DE  CUERO",GINBA01-113,GINBA01-113,599,,,,338,,,0,0,649,M,NEGRA,"",0
340,"CHAMARRA DE  CUERO",GINBA01-113,GINBA01-113,599,,,,338,,,0,0,650,G,UNIC,"",1
340,"CHAMARRA DE  CUERO",GINBA01-113,GINBA01-113,599,,,,377,12,"OULET GAIA",2,0,648,P,NEGRA,"",1
340,"CHAMARRA DE  CUERO",GINBA01-113,GINBA01-113,599,,,,377,12,"OULET GAIA",2,0,649,M,NEGRA,"",0
340,"CHAMARRA DE  CUERO",GINBA01-113,GINBA01-113,599,,,,377,12,"OULET GAIA",2,0,650,G,UNIC,"",1
341,"CHAMARRA JEANS",GINBA1-085,GINBA1-085,455,,,,339,,,0,0,647,P,CELESTE,#52d6fc,1
341,"CHAMARRA JEANS",GINBA1-085,GINBA1-085,455,,,,376,12,"OULET GAIA",1,0,647,P,CELESTE,#52d6fc,1
342,"VESTIDO CORTO",GINBA1-64,GINBA1-64,462,,,,340,,,0,0,590,UNICA,NARANJA,#da5100,1
342,"VESTIDO CORTO",GINBA1-64,GINBA1-64,462,,,,340,,,0,0,591,UNICA,"CAFÉ",#5c0701,1
342,"VESTIDO CORTO",GINBA1-64,GINBA1-64,462,,,,351,12,"OULET GAIA",2,0,590,UNICA,NARANJA,#da5100,1
342,"VESTIDO CORTO",GINBA1-64,GINBA1-64,462,,,,351,12,"OULET GAIA",2,0,591,UNICA,"CAFÉ",#5c0701,1
343,"TOP ENCAJE",SINCODIGO-03,SINCODIGO-03,180,,,,341,,,0,0,641,"Única",Blanco,#ffffff,1
343,"TOP ENCAJE",SINCODIGO-03,SINCODIGO-03,180,,,,341,,,0,0,642,"Única",Nude,#ffe2d6,1
343,"TOP ENCAJE",SINCODIGO-03,SINCODIGO-03,180,,,,346,12,"OULET GAIA",0,0,641,"Única",Blanco,#ffffff,1
343,"TOP ENCAJE",SINCODIGO-03,SINCODIGO-03,180,,,,346,12,"OULET GAIA",0,0,642,"Única",Nude,#ffe2d6,1
343,"TOP ENCAJE",SINCODIGO-03,SINCODIGO-03,180,,,,374,13,GAIA,2,0,641,"Única",Blanco,#ffffff,1
343,"TOP ENCAJE",SINCODIGO-03,SINCODIGO-03,180,,,,374,13,GAIA,2,0,642,"Única",Nude,#ffe2d6,1
344,"TOP ENCAJE",SINCODIGO-000,SINCODIGO-000,180,,,,342,,,0,0,643,"Única",Blanco,#ffffff,1
344,"TOP ENCAJE",SINCODIGO-000,SINCODIGO-000,180,,,,342,,,0,0,644,"Única",Nude,#ffe2d6,1
344,"TOP ENCAJE",SINCODIGO-000,SINCODIGO-000,180,,,,345,12,"OULET GAIA",0,0,643,"Única",Blanco,#ffffff,1
344,"TOP ENCAJE",SINCODIGO-000,SINCODIGO-000,180,,,,345,12,"OULET GAIA",0,0,644,"Única",Nude,#ffe2d6,1
344,"TOP ENCAJE",SINCODIGO-000,SINCODIGO-000,180,,,,375,13,GAIA,2,0,643,"Única",Blanco,#ffffff,1
344,"TOP ENCAJE",SINCODIGO-000,SINCODIGO-000,180,,,,375,13,GAIA,2,0,644,"Única",Nude,#ffe2d6,1
345,"VESTIDO LARGO",GINBA1-11,GINBA1-11,544,,,,343,,,0,0,541,UNICA,VERDE,#263e0f,1
345,"VESTIDO LARGO",GINBA1-11,GINBA1-11,544,,,,343,,,0,0,542,UNICA,"CAFÉ",#5a1c00,1
345,"VESTIDO LARGO",GINBA1-11,GINBA1-11,544,,,,343,,,0,0,543,UNICA,CORAL,#ad3e00,1
345,"VESTIDO LARGO",GINBA1-11,GINBA1-11,544,,,,343,,,0,0,544,UNICA,CAMEL,#7b2900,1
345,"VESTIDO LARGO",GINBA1-11,GINBA1-11,544,,,,344,12,"OULET GAIA",4,0,541,UNICA,VERDE,#263e0f,1
345,"VESTIDO LARGO",GINBA1-11,GINBA1-11,544,,,,344,12,"OULET GAIA",4,0,542,UNICA,"CAFÉ",#5a1c00,1
345,"VESTIDO LARGO",GINBA1-11,GINBA1-11,544,,,,344,12,"OULET GAIA",4,0,543,UNICA,CORAL,#ad3e00,1
345,"VESTIDO LARGO",GINBA1-11,GINBA1-11,544,,,,344,12,"OULET GAIA",4,0,544,UNICA,CAMEL,#7b2900,1
346,"VESTIDO LARGO",GINBA1-74,GINBA1-74,528,,,,348,12,"OULET GAIA",1,0,1054,UNICA,GUINDA,#791a3d,1
347,"VESTIDO LARGO",GINBA1-42,GINBA1-42,496,,,,349,12,"OULET GAIA",3,0,585,UNICA,"CAFÉ",#3c071b,1
347,"VESTIDO LARGO",GINBA1-42,GINBA1-42,496,,,,349,12,"OULET GAIA",3,0,586,UNICA,GUINDA,#791a3d,1
347,"VESTIDO LARGO",GINBA1-42,GINBA1-42,496,,,,349,12,"OULET GAIA",3,0,587,UNICA,VERDE,#263e0f,1
348,"VESTIDO CORTO",GINBA1-16,GINBA1-16,448,,,,350,12,"OULET GAIA",2,0,588,UNICA,NEGRO,"",1
348,"VESTIDO CORTO",GINBA1-16,GINBA1-16,448,,,,350,12,"OULET GAIA",2,0,589,UNICA,"CAFÉ",#3c071b,1
349,"CARTERA DE MANO",GINBA1-021,GINBA1-021,412,,,,360,13,GAIA,1,0,636,"Única",Crema,#fff2d5,1
350,"PRUEBA 2",8094279584578,8094279584578,200,,,,372,12,"OULET GAIA",10,0,789,S,BLANCO,#ffffff,10
350,"PRUEBA 2",8094279584578,8094279584578,200,,,,372,12,"OULET GAIA",10,0,790,M,NEGRO,"",10
350,"PRUEBA 2",8094279584578,8094279584578,200,,,,371,13,GAIA,10,0,789,S,BLANCO,#ffffff,10
350,"PRUEBA 2",8094279584578,8094279584578,200,,,,371,13,GAIA,10,0,790,M,NEGRO,"",10
352,"CARTERA MEDIAS",GINBA-014,GINBA-014,490,,,,393,12,"OULET GAIA",4,0,690,UNICA,BEIGE,#ffecd4,1
352,"CARTERA MEDIAS",GINBA-014,GINBA-014,490,,,,393,12,"OULET GAIA",4,0,691,UNICA,BLANCA,#ffffff,1
352,"CARTERA MEDIAS",GINBA-014,GINBA-014,490,,,,393,12,"OULET GAIA",4,0,692,UNICA,NEGRA,"",1
352,"CARTERA MEDIAS",GINBA-014,GINBA-014,490,,,,393,12,"OULET GAIA",4,0,693,UNICA,CAMEL,#7b2900,1
353,"CARTERA MEDIA",GINBA-015,GINBA-015,521,,,,401,12,"OULET GAIA",2,0,709,UNICA,"CAFÉ",#7b2900,1
353,"CARTERA MEDIA",GINBA-015,GINBA-015,521,,,,401,12,"OULET GAIA",2,0,710,UNICA,BLANCA,#ffffff,1
354,"CARTERA BANDOLERA",GINBA-011,GINBA-011,478,,,,407,12,"OULET GAIA",2,0,738,UNICA,"CAFÉ",#5c0701,1
354,"CARTERA BANDOLERA",GINBA-011,GINBA-011,478,,,,407,12,"OULET GAIA",2,0,739,UNICA,CAMEL,#7b2900,1
355,"CARTERA PLAYERA",MIC-002,MIC-002,287,,,,408,8,"MAYA SWIM",2,0,750,"","Negro entero","",1
355,"CARTERA PLAYERA",MIC-002,MIC-002,287,,,,408,8,"MAYA SWIM",2,0,751,"","Negro con beich",#fefcdd,0
355,"CARTERA PLAYERA",MIC-002,MIC-002,287,,,,408,8,"MAYA SWIM",2,0,752,"","Café con Beich",#a96800,1
356,"CARTERA DE PLAYA",GINBA1-035,GINBA1-035,478,,,,409,12,"OULET GAIA",1,0,753,UNICA,MOSTAZA,#d19d01,1
357,"CARTERA BANDOLERA",GINBA-02,GINBA-02,445,,,,410,12,"OULET GAIA",2,0,1002,UNICA,BEIGE,#fff2d5,1
357,"CARTERA BANDOLERA",GINBA-02,GINBA-02,445,,,,410,12,"OULET GAIA",2,0,1003,UNICA,CAMEL,#7b2900,1
357,"CARTERA BANDOLERA",GINBA-02,GINBA-02,445,,,,410,12,"OULET GAIA",2,0,1004,UNICA,BLANCA,#ffffff,1
358,"CARTERA BANDOLERA",GINBA-003,GINBA-003,377,,,,411,12,"OULET GAIA",1,0,756,UNICA,CAMEL,#7b2900,1
359,"CARTERA BANDOLERA",GINBA-010,GINBA-010,495,,,,412,12,"OULET GAIA",1,0,757,UNICA,CAMEL,#7b2900,1
360,BIKINI,GINEU3-5,GINEU3-5,295,,,,413,8,"MAYA SWIM",1,0,758,S,Azul,#012f7b,1
361,BIKINI,GINFU2-61,GINFU2-61,315,,,,414,8,"MAYA SWIM",1,0,759,M,Azul,#0056d6,1
362,BIKINI,GINFU2-36,GINFU2-36,355,,,,415,8,"MAYA SWIM",1,0,760,S,Azul,#0042a9,1
364,BIKINI,MIBA-01,MIBA-01,315,,40,125,417,8,"MAYA SWIM",1,0,956,S,Azul,#012f7b,1
365,"CARTERA BANDOLERA",GINBA-016,GINBA-016,517,,40,112.76,418,12,"OULET GAIA",1,0,954,UNICA,BLANCA,#ffffff,1
366,"VESTIDO MAYA",MIV-01,MIV-01,413,,40,195,421,8,"MAYA SWIM",1,0,953,"Única",Celeste,#74a7ff,1
367,"CONJUNTO MAYA",MICTO-01,MICTO-01,355,,40,153.57,422,8,"MAYA SWIM",1,0,952,"Única","Estampado celeste",#a7c6ff,1
368,"CARTERA DE MANO",GINBA1-022,GINBA1-022,462,,40,69.85,423,12,"OULET GAIA",3,0,949,UNICA,NEGRA,"",1
368,"CARTERA DE MANO",GINBA1-022,GINBA1-022,462,,40,69.85,423,12,"OULET GAIA",3,0,950,UNICA,GUINDA,#791a3d,1
368,"CARTERA DE MANO",GINBA1-022,GINBA1-022,462,,40,69.85,423,12,"OULET GAIA",3,0,951,UNICA,BEIGE,#fff2d5,1
369,"VESTIDO MAYA",GINNU2-91,GINNU2-91,411,,50,65.58,424,8,"MAYA SWIM",1,0,948,S,Celeste,#d3e2ff,1
370,"VESTIDO MAYA",MIV-02,MIV-02,500,,40,163.16,425,8,"MAYA SWIM",1,0,947,S,Turquesa,#b4ffe9,1
371,"CARTERA DE MANO",GINBA1-018,GINBA1-018,462,,40,73.55,426,12,"OULET GAIA",3,0,944,UNICA,DORADA,#d19d01,1
371,"CARTERA DE MANO",GINBA1-018,GINBA1-018,462,,40,73.55,426,12,"OULET GAIA",3,0,945,UNICA,NEGRA,"",1
371,"CARTERA DE MANO",GINBA1-018,GINBA1-018,462,,40,73.55,426,12,"OULET GAIA",3,0,946,UNICA,BLANCA,#ffffff,1
372,"VESTIDO MAYA",GINDU6-36,GINDU6-36,578,,87,159.31,427,8,"MAYA SWIM",1,0,942,S,"Estampado verde",#4e7a00,1
373,"VESTIDO HINDU",GINBM1-0003,GINBM1-0003,664,,40,76.6,428,8,"MAYA SWIM",1,0,941,"Única",Blanca,#fffef8,1
374,"CARTERA DE MANO",GINBA1-21,GINBA1-21,412,,40,92.52,429,12,"OULET GAIA",2,0,939,UNICA,GUINDA,#791a3d,1
374,"CARTERA DE MANO",GINBA1-21,GINBA1-21,412,,40,92.52,429,12,"OULET GAIA",2,0,940,UNICA,NEGRA,"",1
375,"CARTERA DE MANO",GINBA1-19,GINBA1-19,422,,,,430,12,"OULET GAIA",2,0,780,UNICA,NEGRA,#000000,1
375,"CARTERA DE MANO",GINBA1-19,GINBA1-19,422,,,,430,12,"OULET GAIA",2,0,781,UNICA,1,#ffffff,1
376,"CARTERA DE MANO",GINBA1-23,GINBA1-23,462,,40,73.55,431,12,"OULET GAIA",1,0,938,UNICA,NEGRA,"",1
377,"CARTERA DE MANO",GINBA-17,GINBA-17,462,,40,73.55,432,12,"OULET GAIA",1,0,937,UNICA,HUESO,#fefcdd,1
378,"CARTERA PLAYERA",MIC-004,MIC-004,280,,,,433,8,"MAYA SWIM",0,0,,,,,
379,"SOMBRERO PLAYERO",MISRO-01,MISRO-01,180,,40,80,434,8,"MAYA SWIM",1,0,,,,,
380,"VESTIDO DE BAÑO LARGO",MISDA-01,MISDA-01,255,,40,131.82,435,8,"MAYA SWIM",1,0,935,M,Crema,#ffffe0,1
381,"CARTERA DE MANO",GINBA-24,GINBA-24,454,,40,70.68,436,12,"OULET GAIA",1,0,931,UNICA,GUINDA,#791a3d,1
382,"CARTERA DE MANO",GINBA1-26,GINBA1-26,412,,40,80.31,437,12,"OULET GAIA",1,0,928,UNICA,DORADA,#fffbb9,1
384,AROS,INT123,INT123,15,,,200,439,3,"Almacén 1",19,0,793,"DISEÑO 1",ROJO,#ff0000,10
384,AROS,INT123,INT123,15,,,200,439,3,"Almacén 1",19,0,794,"DISEÑO 2",BLANCO,#ffffff,9
385,BLUSA,GINDU6-04,GINDU6-04,289,,87,70.9,440,12,"OULET GAIA",2,0,919,S,BEIGE,#fee4a8,1
385,BLUSA,GINDU6-04,GINDU6-04,289,,87,70.9,440,12,"OULET GAIA",2,0,920,S,CREMA,#fefcdd,1
386,BLUSA,GINDU4-06,GINDU4-06,313,,45,158.68,441,12,"OULET GAIA",1,0,916,M,CELESTE,#01c7fc,1
387,"SHORT FALDA DE TELA",GIN-001,GIN-001,340,,10,209.09,442,12,"OULET GAIA",1,0,915,G,BLANCA,#ffffff,1
388,"BLUSA DE TIROS",GINDU3-52,GINDU3-52,415,,40,185.69,443,12,"OULET GAIA",1,0,912,S,BLANCA,#ffffff,1
389,"SHORT FALDA DE TELA",GINNB1-19,GINNB1-19,393,,20,131.18,444,12,"OULET GAIA",7,0,905,M,BLANCA,#ffffff,1
